type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2
1,274.175,174.714,224.445,49.7301,9.96935,7.50475,8.73705,1.2323,282.233,224.631,57.6019,-0.567151,-0.0121211,0.55503,195.79,317.243,16.8435,167.043,150.2,28.1243,7.00673,17.5655,10.5588,922.26,225.931,696.328,3.02732,0.812277,-2.21505
1,123.656,2.10095,62.8785,60.7775,2.28274,-0.18392,1.04941,1.23333,125.976,62.9739,63.0023,-0.321545,-0.0525192,0.269026,85.5642,219.55,125.582,172.566,46.9836,26.2967,16.3018,21.2992,4.99746,1166.63,982.865,183.761,-4.46465,-2.4248,2.03984
1,457.855,292.426,375.14,82.7144,53.1977,40.6566,46.9271,6.27056,585.579,456.772,128.807,0.371477,-0.638937,-1.01041,91.0547,296.393,50.9698,173.681,122.711,28.7806,-12.2855,8.24755,20.5331,2503.36,2376.53,126.83,3.50727,3.30798,-0.199295
1,213.22,117.608,165.414,47.8056,3.41238,3.41238,3.41238,9.53674e-07,322.368,253.824,68.5435,-0.0918336,-0.992524,-0.900691,38.6783,159.181,85.5255,122.353,36.8277,19.4282,15.8557,17.6419,1.78624,1170.01,1086.24,83.7721,-4.33589,-2.87339,1.4625
1,194.576,20.4359,107.506,87.0702,4.46645,-2.8019,0.832276,3.63418,643.016,492.421,150.595,-1.05869,-2.2028,-1.14411,46.4007,143.875,36.5127,90.1938,53.6811,14.7962,9.68631,12.2412,2.55493,2251.53,2197.78,53.7522,-3.90558,-3.88595,0.0196243
1,78.9331,20.5104,49.7217,29.2114,3.00579,0.241306,1.62355,1.38224,122.378,83.8391,38.5393,-1.89117,-1.11287,0.778303,58.2426,254.419,24.082,139.25,115.168,17.7731,0.130725,8.95193,8.8212,2409.84,1365.89,1043.95,5.86823,2.9738,-2.89442
1,277.547,25.5259,151.537,126.011,3.01799,-0.327893,1.34505,1.67294,314.178,186.514,127.665,0.828262,0.666957,-0.161304,49.1912,188.06,19.1974,103.629,84.4313,16.3484,1.24762,8.79799,7.55037,1130.84,769.645,361.199,-4.8261,-2.69363,2.13247
1,243.399,135.731,189.565,53.8343,4.19178,-0.0761056,2.05784,2.13394,247.318,193.133,54.185,0.300457,0.193425,-0.107032,94.465,240.558,1.16741,120.863,119.695,34.5945,-13.2449,10.6748,23.9197,2707.52,652.783,2054.74,5.90611,2.37092,-3.53519
1,101.657,13.4131,57.5353,44.1221,3.64036,-1.34287,1.14875,2.49162,305.561,231.294,74.2671,-0.958354,-2.06858,-1.11023,63.6851,103.126,36.3817,69.7538,33.3721,9.56814,2.30452,5.93633,3.63181,1599.6,96.1152,1503.49,5.34217,0.841326,-4.50084
1,398.905,162.433,280.669,118.236,12.7307,9.82549,11.2781,1.45262,1178.41,501.932,676.474,1.24485,-1.18478,-2.42963,66.5475,317.19,95.8103,206.5,110.69,34.7477,21.3417,28.0447,6.70302,1063.84,724.235,339.601,-3.7125,-1.9262,1.78629
1,177.178,78.7424,127.96,49.2177,4.57677,-1.10879,1.73399,2.84278,458.07,228.35,229.72,1.03951,-1.18248,-2.222,67.2942,257.304,28.5963,142.95,114.354,27.2136,-5.73552,10.7391,16.4746,1717.63,1477.25,240.378,-4.39751,-3.02622,1.37129
1,311.909,239.155,275.532,36.3771,5.52199,3.56836,4.54518,0.976811,353.493,296.004,57.4887,-1.41371,-0.38282,1.03089,202.268,427.605,29.7936,228.699,198.906,59.0259,-3.37246,27.8267,31.1992,2616.59,945.399,1671.19,-4.91481,-2.09694,2.81787
1,298.767,28.6635,163.715,135.052,8.03708,8.03707,8.03708,5.3948e-06,661.982,189.742,472.241,-2.47875,-0.554876,1.92388,95.7466,128.83,4.67146,66.7508,62.0794,29.345,15.4105,22.3777,6.96726,595.353,242.791,352.562,4.38241,1.96049,-2.42192
1,159.55,85.0509,122.3,37.2495,5.1368,0.960748,3.04878,2.08803,367.098,267.194,99.9042,-0.225244,1.41752,1.64276,122.349,141.12,91.5131,116.317,24.8037,23.0114,14.9949,19.0031,4.00826,724.996,681.691,43.3055,3.60437,2.45365,-1.15072
1,461.617,19.9525,240.785,220.832,9.82428,0.413768,5.11902,4.70525,1832.05,993.238,838.809,4.10509,2.09517,-2.00991,55.1383,301.673,30.5385,166.106,135.568,24.5742,-7.9942,8.29,16.2842,550.296,364.148,186.148,-2.25455,-1.42117,0.833387
1,187.187,59.2833,123.235,63.952,3.10257,-0.931135,1.08572,2.01685,197.287,129.542,67.745,0.0229357,-0.31845,-0.341386,77.5253,172.453,111.671,142.062,30.3913,19.9864,8.68455,14.3355,5.65094,703.033,587.316,115.717,4.10837,2.09718,-2.01119
1,90.5985,42.9328,66.7656,23.8329,6.06566,4.39989,5.23277,0.832886,190.187,143.494,46.6928,-0.10549,-1.39837,-1.29288,189.151,222.993,62.0528,142.523,80.4702,20.5384,2.44532,11.4919,9.04654,1232.69,296.864,935.83,-4.5075,-1.36271,3.14479
1,372.616,2.03485,187.325,185.291,44.2749,28.209,36.242,8.0329,492.688,204.223,288.466,1.39065,0.379552,-1.0111,36.7329,99.8004,12.0383,55.9194,43.881,21.2025,4.21733,12.7099,8.49257,1662.18,1352.47,309.707,-6.52031,-3.87846,2.64186
1,296.592,34.8582,165.725,130.867,7.58268,3.74495,5.66382,1.91887,510.003,226.591,283.412,2.24001,0.832321,-1.40769,79.4852,268.208,2.04893,135.128,133.08,27.3621,2.88647,15.1243,12.2378,1516.27,154.051,1362.22,3.52969,0.51306,-3.01663
1,177.874,130.035,153.955,23.9197,6.89594,5.3194,6.10767,0.788267,642.383,586.398,55.9856,-0.518426,-2.01274,-1.49431,30.5578,267.104,142.6,204.852,62.252,18.7286,7.96988,13.3492,5.37934,3508.86,251.781,3257.08,-5.31261,-0.662159,4.65045
1,294.806,81.44,188.123,106.683,9.23617,5.50634,7.37126,1.86492,419.956,282.168,137.788,0.215833,0.961886,0.746053,31.3319,423.685,34.4333,229.059,194.626,45.6555,22.8454,34.2505,11.405,2713.26,380.731,2332.53,-4.26514,-1.09013,3.17502
1,425.139,244.935,335.037,90.1021,10.3092,0.809899,5.55954,4.74964,773.886,519.64,254.246,0.690702,-1.00663,-1.69733,98.9779,259.741,147.97,203.856,55.8851,8.10471,-8.10472,-5.3948e-06,8.10472,825.185,301.487,523.697,-3.87112,-0.943331,2.92778
1,299.41,112.234,205.822,93.5877,7.23841,3.85169,5.54505,1.69336,493.127,292.041,201.086,0.512984,-0.885788,-1.39877,167.592,393.183,160.968,277.076,116.107,36.6762,1.34481,19.0105,17.6657,1443.44,1020.85,422.595,-3.94282,-1.97812,1.96471
1,186.15,39.2712,112.711,73.4395,20.3009,20.3009,20.3009,-9.53674e-07,500.981,424.229,76.7517,-1.70005,-1.99927,-0.299219,89.1057,259.621,12.6278,136.124,123.497,29.4709,1.41328,15.4421,14.0288,577.985,262.976,315.009,2.86229,1.27469,-1.58761
1,235.609,42.4387,139.024,96.5852,4.69762,2.17292,3.43527,1.26235,256.987,144.898,112.088,-0.847838,-0.28869,0.559148,125.456,302.475,40.7668,171.621,130.854,54.3951,16.5433,35.4692,18.9259,1860.68,358.612,1502.07,-4.49327,-1.36159,3.13168
1,193.14,133.089,163.115,30.026,3.28703,0.0416825,1.66436,1.62267,274.224,183.906,90.3173,2.265,0.499609,-1.76539,81.2817,273.117,44.0373,158.577,114.54,31.5706,-4.67467,13.448,18.1226,1765.06,174.585,1590.48,-3.76111,-0.438458,3.32265
1,276.978,21.7898,149.384,127.594,4.68131,4.68131,4.68131,2.6974e-06,363.617,168.494,195.123,1.48787,0.499736,-0.988138,354.708,397.936,102.498,250.217,147.719,42.6924,-18.6592,12.0166,30.6758,4503.18,4211.21,291.966,-4.81227,-3.51543,1.29684
1,156.445,95.8669,126.156,30.2892,8.09031,8.09031,8.09031,6.7435e-07,483.977,436.673,47.3036,-0.897374,-1.91308,-1.01571,121.915,309.482,140.397,224.939,84.5423,32.4654,12.7564,22.6109,9.85452,684.937,228.699,456.238,2.523,0.153024,-2.36998
1,214.214,22.8993,118.557,95.6572,6.33693,0.927577,3.63225,2.70468,321.837,211.325,110.512,0.631206,1.18095,0.549739,53.0801,144.222,5.17673,74.6996,69.5228,18.9355,3.7418,11.3386,7.59684,1370.07,1085.25,284.818,5.45574,3.368,-2.08774
1,178.5,124.248,151.374,27.1261,2.62941,1.91504,2.27223,0.357181,295.227,190.516,104.711,-2.73099,-0.704364,2.02663,30.0195,204.831,104.182,154.507,50.3243,27.8116,19.8626,23.8371,3.97451,1178.77,295.483,883.291,4.81852,1.26102,-3.55749
1,176.857,19.3692,98.1131,78.7439,0.907692,-0.907695,-1.90735e-06,0.907694,242.383,163.629,78.7541,1.11076,1.09943,-0.0113217,101.09,548.3,4.36826,276.334,271.966,86.5167,28.9092,57.713,28.8038,2512.9,1507.11,1005.79,4.362,2.38023,-1.98177
1,352.863,190.293,271.578,81.2851,2.64333,-2.64334,-5.3948e-06,2.64334,413.234,321.471,91.7636,1.09881,0.597245,-0.501564,136.573,313.659,28.9496,171.304,142.355,34.6998,-4.54856,15.0756,19.6242,1442.45,1069.01,373.437,-4.13521,-2.51761,1.61759
1,168.651,88.8267,128.739,39.9123,6.87912,-3.00986,1.93463,4.94449,346.666,128.971,217.695,-2.32266,0.0581212,2.38078,104.07,241.87,60.843,151.356,90.5135,22.9079,1.85914,12.3835,10.5244,974.488,257.995,716.493,-3.88301,-1.12511,2.75789
1,176.512,37.8843,107.198,69.3138,4.28952,-0.157249,2.06614,2.22339,307.663,218.465,89.198,-0.598616,-1.33855,-0.739934,27.0733,217.234,10.9354,114.085,103.149,29.5841,-2.17755,13.7033,15.8808,3069.99,376.302,2693.69,-5.81734,-1.86209,3.95525
1,181.132,45.4163,113.274,67.8581,7.18991,-2.01918,2.58536,4.60455,205.605,116.341,89.2635,0.541611,-0.231098,-0.772709,84.7891,261.867,93.6989,177.783,84.0842,30.3339,1.39995,15.8669,14.467,1348.01,772.388,575.621,4.75942,2.14834,-2.61108
1,178.428,4.75596,91.5921,86.8362,2.59242,2.59243,2.59243,-1.90735e-06,248.461,123.204,125.257,0.100775,-0.808289,-0.909064,12.6783,122.276,4.55082,63.4132,58.8624,20.194,-7.15951,6.51727,13.6768,907.665,190.145,717.521,4.95347,1.76159,-3.19188
1,149.239,6.51157,77.8754,71.3639,1.15726,1.15726,1.15726,0,270.749,88.1603,182.589,-1.08375,0.508263,1.59201,150.055,295.561,54.6613,175.111,120.45,16.9062,4.52845,10.7173,6.18889,3597.43,193.152,3404.28,-4.48084,-0.446447,4.03439
1,68.2435,18.9275,43.5855,24.658,6.74161,-2.86588,1.93786,4.80374,1461.87,44.6938,1417.17,4.52363,-0.220753,-4.74438,163.314,277.293,128.772,203.032,74.2603,33.6249,14.8873,24.2561,9.36881,984.098,304.949,679.149,-3.86324,-0.959924,2.90331
1,349.084,289.095,319.09,29.9948,9.46237,-0.835707,4.31333,5.14904,521.486,463.411,58.075,-0.356275,0.918408,1.27468,43.094,219.59,78.5833,149.087,70.5036,24.3451,6.87913,15.6121,8.73299,1644.44,149.975,1494.46,3.77783,0.0314011,-3.74643
1,134.183,3.49109,68.8371,65.346,1.99872,1.99872,1.99872,0,137.507,71.5705,65.9364,-0.413779,-0.279455,0.134324,8.94202,133.714,42.9016,88.3079,45.4062,15.1368,6.37568,10.7562,4.38055,492.545,333.176,159.369,3.92979,2.0024,-1.92738
1,563.386,154.91,359.148,204.238,33.0236,-27.184,2.9198,30.1038,638.498,431.985,206.513,-0.600497,-0.626532,-0.0260354,33.2571,242.869,59.252,151.061,91.8087,33.0446,5.66367,19.3541,13.6904,2892.15,166.938,2725.21,-4.52186,-0.438414,4.08344
1,152.656,6.46185,79.5591,73.0973,3.69339,0.763996,2.22869,1.4647,609.856,400.303,209.553,0.584428,2.29883,1.7144,50.0022,154.807,12.7012,83.7543,71.0531,21.5543,-6.93322,7.31054,14.2438,2106.86,1923.1,183.76,5.42689,3.82647,-1.60042
1,264.185,30.1284,147.157,117.028,4.94124,-3.62991,0.655665,4.28557,333.788,195.56,138.228,0.198068,0.790337,0.592268,99.5989,346.5,98.8128,222.656,123.843,50.5945,41.3736,45.984,4.61048,2224.73,614.546,1610.19,4.92758,1.67083,-3.25675
1,311.293,33.9791,172.636,138.657,10.1841,-3.77957,3.20228,6.98185,745.095,172.708,572.386,2.11813,0.0222525,-2.09588,152.317,568.596,390.169,479.382,89.2134,32.426,17.712,25.069,7.35701,1448.04,1082.59,365.449,3.54217,1.45438,-2.08779
1,128.299,19.367,73.8328,54.4658,3.07516,-1.8215,0.62683,2.44833,405.797,311.331,94.4661,0.97036,2.11783,1.14747,118.625,232.34,46.273,139.307,93.0337,21.8622,1.24788,11.5551,10.3072,861.956,151.953,710.003,3.13665,0.415627,-2.72103
1,130.101,61.5135,95.8073,34.2939,2.06681,-0.363279,0.851765,1.21504,323.133,273.252,49.8804,0.788787,1.70894,0.920155,39.7225,122.058,73.2256,97.6416,24.416,9.93003,-1.44742,4.24131,5.68872,625.136,111.901,513.235,-4.27061,-0.532602,3.73801
1,121.064,74.0002,97.5323,23.5321,3.36373,-0.55038,1.40667,1.95705,213.19,109.626,103.564,1.66883,-0.4928,-2.16163,114.094,300.08,175.336,237.708,62.3723,41.996,38.8014,40.3987,1.59731,1139.12,249.578,889.547,3.61737,0.267863,-3.3495
1,161.345,1.42728,81.3862,79.959,6.71242,-4.69281,1.00981,5.70261,387.549,88.2189,299.33,1.58788,-0.406781,-1.99466,61.0737,230.458,87.018,158.738,71.72,33.5957,7.715,20.6554,12.9404,922.153,475.689,446.464,4.27537,1.76058,-2.51479
1,161.091,42.7673,101.929,59.1619,2.41576,-0.820257,0.79775,1.61801,244.258,183.962,60.2956,-1.38968,-1.1961,0.193578,76.9622,324.915,37.0469,180.981,143.934,26.5481,0.488447,13.5183,13.0298,525.007,287.857,237.151,2.12024,1.03793,-1.08231
1,104.629,47.1203,75.8749,28.7545,4.88277,1.55917,3.22097,1.6618,288.45,254.849,33.6014,1.31132,1.88171,0.570391,42.6152,138.994,59.2551,99.1244,39.8693,18.2213,-0.156696,9.03229,9.18898,1199.02,507.981,691.039,-5.86221,-2.3174,3.54482
1,228.283,87.9585,158.121,70.1624,4.73225,2.59329,3.66277,1.06948,258.88,181.527,77.3527,0.98592,0.5372,-0.448721,67.4375,296.883,125.599,211.241,85.6418,65.7208,37.6851,51.7029,14.0178,1976.33,652.228,1324.1,5.22025,1.78989,-3.43036
1,272.085,70.0104,171.047,101.037,10.51,4.05967,7.28485,3.22518,746.046,642.881,103.165,1.79649,1.99891,0.202422,91.8262,205.684,45.3033,125.494,80.1906,27.7483,8.19664,17.9724,9.77581,2033.32,271.906,1761.42,5.18786,1.40578,-3.78208
1,263.798,22.459,143.129,120.67,28.3239,-22.0759,3.12403,25.1999,960.589,364.264,596.325,-0.693368,1.5862,2.27957,25.2712,373.931,59.2564,216.594,157.337,69.7419,44.6973,57.2196,12.5223,1217.87,392.036,825.829,3.52845,1.18662,-2.34183
1,173.97,68.6727,121.321,52.6485,1.26808,-1.26808,0,1.26808,271.87,130.151,141.719,2.02613,0.37925,-1.64688,212.759,273.614,57.5849,165.599,108.014,21.705,7.61853,14.6617,7.04321,1185.91,329.313,856.595,4.06902,1.30921,-2.75982
1,369.704,69.1346,219.419,150.285,13.828,7.3504,10.5892,3.23879,458.106,225.417,232.689,-0.775913,0.228406,1.00432,34.5688,162.777,72.4197,117.598,45.1786,31.1774,20.1283,25.6529,5.52455,3720.27,935.845,2784.42,-7.57723,-2.76297,4.81425
1,79.3673,0.787514,40.0774,39.2899,2.6745,0.559179,1.61684,1.05766,216.335,67.224,149.111,-0.902792,1.10623,2.00902,41.92,118.993,7.10662,63.05,55.9434,18.8649,-1.73449,8.5652,10.2997,399.739,171.902,227.837,-3.7403,-1.65934,2.08096
1,263.816,211.404,237.61,26.2061,3.07334,-3.07335,-3.8147e-06,3.07334,318.031,259.013,59.0174,-1.8714,-0.421328,1.45008,73.3512,229.852,110.056,169.954,59.8982,24.8194,8.47699,16.6482,8.17122,236.872,174.954,61.9182,0.443762,0.222034,-0.221728
1,200.644,61.4904,131.067,69.5769,2.85285,-2.85285,0,2.85285,314.312,220.287,94.0245,0.294251,1.10908,0.814831,262.93,476.024,108.33,292.177,183.847,37.6081,6.68734,22.1477,15.4604,1761.1,747.796,1013.3,-3.98345,-1.59189,2.39156
1,252.918,169.981,211.45,41.4685,1.50872,-1.50872,0,1.50872,514.75,311.509,203.241,1.33394,-0.938064,-2.272,31.0135,249.889,161.713,205.801,44.0877,16.2134,9.84325,13.0283,3.18507,256.461,206.642,49.8186,0.564732,0.0646391,-0.500093
1,237.822,165.339,201.58,36.2414,6.99917,2.45185,4.72551,2.27366,284.532,202.967,81.5647,1.33556,-0.114872,-1.45044,29.2884,196.623,67.4367,132.03,64.5934,33.8786,21.725,27.8018,6.07682,1035.97,834.436,201.535,-4.33378,-2.52999,1.80379
1,250.326,57.58,153.953,96.373,17.4322,-3.67187,6.88017,10.552,406.05,284.575,121.475,0.523617,1.22432,0.700707,257.156,517.836,85.3821,301.609,216.227,41.0571,15.3046,28.1808,12.8763,1611.26,526.688,1084.57,3.45005,1.15445,-2.2956
1,69.0697,19.3303,44.2,24.8697,11.9582,-2.90451,4.52683,7.43134,154.124,45.7687,108.355,2.39507,0.246014,-2.14905,133.348,305.013,128.004,216.508,88.5045,36.3236,4.6258,20.4747,15.8489,1533.76,249.278,1284.48,-3.90355,-0.536613,3.36694
1,242.604,107.698,175.151,67.4527,-1.90735e-06,1.90735e-06,0,-1.90735e-06,339.727,232.334,107.393,0.253082,-0.787548,-1.04063,115.343,230.54,128.478,179.509,51.031,28.0565,3.95783,16.0071,12.0493,1169.79,200.433,969.358,4.10759,0.471017,-3.63658
1,318.886,179.557,249.222,69.6647,11.0073,-2.21614,4.39558,6.61173,341.735,271.688,70.0467,0.376538,0.421151,0.0446137,95.9612,221.936,3.06229,112.499,109.437,20.2303,-5.81894,7.20566,13.0246,2535.43,465.52,2069.91,5.73065,2.0983,-3.63234
1,443.346,88.0957,265.721,177.625,12.4664,7.70054,10.0835,2.38291,466.036,288.129,177.906,-0.35164,-0.406266,-0.0546254,187.866,314.272,36.7289,175.5,138.771,33.6114,11.9253,22.7684,10.843,1545.85,445.286,1100.57,-4.34134,-1.58148,2.75985
1,177.062,79.3878,128.225,48.8371,2.6974e-06,2.6974e-06,2.6974e-06,0,282.901,233.446,49.4545,1.04773,1.20656,0.15883,39.6508,205.301,35.7809,120.541,84.7602,53.5471,1.954,27.7505,25.7965,3699.12,3233.98,465.141,6.36793,3.98224,-2.38569
1,132.058,21.7354,76.8969,55.1615,0.605713,-0.270506,0.167603,0.438109,345.351,289.411,55.9404,1.83272,2.00039,0.167676,47.2286,249.179,3.50741,126.343,122.836,47.5611,-27.3265,10.1173,37.4438,936.25,306.789,629.461,-3.85003,-1.53433,2.3157
1,249.376,47.4246,148.4,100.976,13.1034,-4.84631,4.12852,8.97484,479.488,150.535,328.953,-2.01652,-0.167162,1.84935,53.6894,227.726,54.2918,141.009,86.7169,32.6832,5.30244,18.9928,13.6904,670.184,380.536,289.648,3.52311,1.64832,-1.87479
1,259.42,116.8,188.11,71.31,11.7995,4.88088,8.34017,3.45929,307.687,204.55,103.137,-0.49903,0.412972,0.912002,43.6898,280.281,22.5198,151.401,128.881,27.2853,14.1873,20.7363,6.54903,1677.11,154.12,1522.99,-3.29275,-0.131865,3.16089
1,456.675,86.2711,271.473,185.202,11.4482,6.36401,8.90611,2.5421,1265.51,832.096,433.412,0.291196,1.78543,1.49424,56.8709,210.131,8.64178,109.386,100.744,19.4404,6.21104,12.8257,6.6147,1277.28,128.319,1148.97,-3.69575,-0.570519,3.12523
1,336.366,232.394,284.38,51.9858,8.11015,6.05379,7.08197,1.02818,385.807,285.438,100.369,1.35851,0.0825816,-1.27593,88.3014,206.273,25.2454,115.759,90.5139,23.4144,0.9361,12.1752,11.2391,728.06,198.473,529.586,3.58354,1.13141,-2.45213
1,78.4262,29.524,53.9751,24.4511,1.6044,-0.345362,0.629519,0.974882,186.248,139.137,47.1104,0.326807,1.60013,1.27333,139.272,524.129,41.5266,282.828,241.301,69.2659,32.385,50.8254,18.4405,4487.09,1089.13,3397.96,5.35977,2.02302,-3.33675
1,139.149,11.752,75.4507,63.6987,12.319,-8.69625,1.81138,10.5076,272.613,164.901,107.712,0.307246,1.41794,1.11069,36.0987,273.015,170.031,221.523,51.4916,67.3291,58.088,62.7086,4.62055,635.672,358.599,277.073,-3.40914,-1.04202,2.36712
1,186.149,4.1274,95.1382,91.0108,8.18336,-8.18336,0,8.18336,214.699,97.0455,117.653,-0.943707,-0.199906,0.7438,140.74,263.387,40.6777,152.032,111.354,30.9593,14.6613,22.8103,8.14902,2380.96,2121.39,259.571,-4.8169,-3.32754,1.48936
1,217.351,105.626,161.489,55.8627,8.70381,-3.32981,2.687,6.01681,1567.39,213.165,1354.22,-3.10085,0.779949,3.8808,29.4931,275.046,113.319,194.183,80.8635,33.7255,16.3391,25.0323,8.69318,1335.75,374.442,961.306,4.43878,1.27191,-3.16686
1,324.927,75.6411,200.284,124.643,7.26877,-1.35397,2.9574,4.31137,383.587,201.753,181.834,0.804114,-0.120157,-0.924272,108.522,217.024,123.68,170.352,46.6722,33.4536,17.9044,25.679,7.77458,941.878,218.75,723.127,4.15837,0.72589,-3.43248
1,196.55,14.9286,105.74,90.8109,5.66717,3.91183,4.7895,0.877672,364.319,188.34,175.979,-0.100456,1.17984,1.2803,89.2474,230.309,39.8469,135.078,95.2311,42.0408,-7.1564,17.4422,24.5986,1038.21,877.667,160.547,3.65647,2.55839,-1.09808
1,199.532,66.8254,133.179,66.3533,2.89878,0.933794,1.91629,0.982494,214.272,135.453,78.8189,0.787633,0.184016,-0.603616,53.7661,563.357,133.047,348.202,215.155,47.1341,0.149851,23.642,23.4921,1465.49,883.477,582.017,-3.23387,-1.58253,1.65135
1,248.226,127.343,187.785,60.4414,4.18687,-4.18685,1.07896e-05,4.18686,659.83,577.066,82.7635,-0.955122,-1.78822,-0.833095,127.189,263.34,129.931,196.636,66.7042,31.8308,19.9961,25.9135,5.91737,1776.16,297.817,1478.34,-4.76131,-0.970271,3.79104
1,303.907,95.5456,199.726,104.181,2.26214,-2.26214,2.6974e-06,2.26214,317.477,212.264,105.213,-0.213479,-0.352506,-0.139027,27.2324,405.417,91.4567,248.437,156.98,40.879,-1.78661,19.5462,21.3328,1509.82,326.296,1183.52,-3.47827,-0.769585,2.70869
1,235.568,76.7325,156.15,79.4178,6.99232,-1.27713,2.8576,4.13472,278.112,197.931,80.1816,0.5874,0.715955,0.128556,147.67,389.371,107.829,248.6,140.771,37.8502,22.0347,29.9424,7.90772,746.255,433.281,312.975,2.58778,1.15091,-1.43686
1,241.48,130.438,185.959,55.5211,4.67569,-0.934249,1.87072,2.80497,507.401,445.55,61.8513,1.04946,1.52022,0.470757,73.6083,268.38,2.93903,135.659,132.72,19.1974,-1.08226,9.05757,10.1398,801.71,577.914,223.796,-3.2401,-2.12823,1.11187
1,177.474,51.6435,114.559,62.9153,6.39559,0.322903,3.35925,3.03635,235.284,132.043,103.242,0.533509,-0.545041,-1.07855,81.3773,202.18,100.397,151.288,50.8916,25.0543,9.67308,17.3637,7.69062,1131.22,1033.87,97.3526,-3.87098,-2.60948,1.26149
1,75.2107,24.0444,49.6276,25.5831,1.19569,0.284951,0.740322,0.455371,83.7166,54.8006,28.9159,-0.0522869,0.4525,0.504787,65.8494,176.76,66.145,121.452,55.3074,38.4314,22.9952,30.7133,7.71812,2793.02,310.832,2482.19,-6.08399,-1.58699,4.49701
1,193.889,67.2062,130.548,63.3414,3.50827,-0.0774273,1.71542,1.79285,495.843,428.945,66.8974,2.19114,1.85872,-0.332416,92.7618,261.82,79.0587,170.439,91.3807,16.2142,1.11716,8.66569,7.54854,2681.84,173.556,2508.28,4.18936,0.184226,-4.00513
1,80.8997,7.13699,44.0184,36.8814,2.78278,0.0191897,1.40099,1.3818,95.6266,57.327,38.2996,-1.03279,-0.75878,0.274014,32.4403,193.783,68.4374,131.11,62.6728,17.17,9.53728,13.3537,3.81637,1447.41,801.181,646.224,-5.52028,-2.49629,3.02399
1,251.279,179.636,215.457,35.8218,2.62906,1.38274,2.0059,0.623158,282.702,235.595,47.1067,1.20311,0.428967,-0.774143,52.258,261.988,45.2065,153.597,108.391,43.8563,15.3284,29.5924,14.264,1206.68,850.325,356.354,4.25407,2.39556,-1.85851
1,289.186,12.4864,150.836,138.35,8.26364,6.51705,7.39034,0.873295,348.401,155.825,192.576,-0.606761,0.251974,0.858736,51.7459,175.954,25.4892,100.722,75.2324,10.7642,1.76613,6.26519,4.49906,1008.12,182.136,825.984,-4.28478,-1.19773,3.08705
1,315.073,15.4425,165.258,149.815,34.9826,-27.529,3.72678,31.2558,369.802,173.646,196.156,1.06398,0.316533,-0.747449,174.345,378.071,236.986,307.528,70.5428,34.605,13.6847,24.1449,10.4601,1340.87,977.27,363.601,-4.14631,-1.82329,2.32302
1,343.645,243.472,293.558,50.0865,63.9593,63.4797,63.7195,0.23979,553.675,486.046,67.6292,-0.26518,-1.07945,-0.814266,61.3971,143.885,19.5827,81.7341,62.1514,17.941,6.22208,12.0815,5.85945,701.051,348.605,352.447,4.54943,2.12896,-2.42047
1,196.188,53.9532,125.071,71.1176,2.95002,-0.252411,1.34881,1.60122,319.785,139.848,179.937,-1.09848,0.481335,1.57982,43.8163,313.771,256.969,285.37,28.4009,21.721,16.6449,19.1829,2.53802,1293.71,608.192,685.521,5.26552,1.38905,-3.87647
1,149.153,48.6159,98.8844,50.2685,2.26816,2.26816,2.26816,9.53674e-07,177.386,111.745,65.6415,0.259205,-0.504194,-0.763399,62.5918,261.434,59.4463,160.44,100.994,24.8085,1.84557,13.327,11.4815,1057.5,681.553,375.949,-4.11376,-2.12525,1.98851
1,200.951,43.4199,122.185,78.7655,7.89348,-4.848,1.52274,6.37074,213.621,124.432,89.1883,0.694556,0.191098,-0.503458,102.778,311.501,55.1042,183.303,128.198,32.7605,-4.84833,13.9561,18.8044,822.807,634.709,188.098,2.83904,1.91339,-0.925649
